id	page	source	title	original_title	url	normalized_url	domain	category	tags	score	tier	is_free	status	http_status	final_url	notes
445680ff65d8	20	annotation	无版权图片一键搜索	无版权图片一键搜索	https://www.logosc.cn/so/	https://www.logosc.cn/so/	logosc.cn	搜索源	搜索,设计	96	free	True	ok	200	https://www.logosc.cn/so/	
aa62ac98a90c	20	annotation	hippopx_收录超过20万张以上的免费CC0授权相片_支持中文检索	hippopx_收录超过20万张以上的免费CC0授权相片_支持中文检索	https://www.hippopx.com/zh	https://www.hippopx.com/zh	hippopx.com	搜索源		96	free	True	ok	200	https://www.hippopx.com/zh	
445c95e8c307	20	annotation	美图集 - 高清无版权图片搜索	美图集 - 高清无版权图片搜索	https://photo.ihansen.org/	https://photo.ihansen.org/	photo.ihansen.org	搜索源	搜索,设计	96	free	True	ok	200	https://photo.ihansen.org/	
f61e2f62c54e	20	annotation	Freesound – 几十万条免费音效素材，做视频和游戏必备的音效库	Freesound – 几十万条免费音效素材，做视频和游戏必备的音效库	https://freesound.org/	https://freesound.org/	freesound.org	设计素材	设计	96	free	True	ok	200	https://freesound.org/	
1c33818815b1	21	annotation	Mixkit_免费影片素材图库_大量的高画质影片	Mixkit_免费影片素材图库_大量的高画质影片	https://mixkit.co/	https://mixkit.co/	mixkit.co	设计素材	设计	96	free	True	ok	200	https://mixkit.co/	
c00c9e9045d5	21	annotation	高品质免费 PPT 模板资源库，拥有上万款精美模板	高品质免费 PPT 模板资源库，拥有上万款精美模板	https://pptku.org/	https://pptku.org/	pptku.org	设计素材	设计	96	free	True	ok	200	https://pptku.org/	
f5a8f3681cc7	21	annotation	PPT模板库：免费、优质PPT模板下载（需关注gzh）	PPT模板库：免费、优质PPT模板下载（需关注gzh）	https://ppt.cdtools.click/	https://ppt.cdtools.click/	ppt.cdtools.click	设计素材	设计	96	free	True	ok	200	https://ppt.cdtools.click/	
9083af3f2880	21	annotation	51PPT_所有模板免费下载	51PPT_所有模板免费下载	https://www.51pptmoban.com/	https://www.51pptmoban.com/	51pptmoban.com	设计素材	设计	96	free	True	ok	200	https://www.51pptmoban.com/	
d097c6813481	21	annotation	比格PPT_免费PPT模板	比格PPT_免费PPT模板	http://www.tretars.com/	http://www.tretars.com/	tretars.com	设计素材	设计	86	free	True	ok	200	http://www.tretars.com/	
b3c73d13da87	21	annotation	优品PPT，免费PPT模板下载	优品PPT，免费PPT模板下载	https://www.ypppt.com/	https://www.ypppt.com/	ypppt.com	设计素材	设计	96	free	True	ok	200	https://www.ypppt.com/	
0ec4a4497433	21	annotation	免费 AI 简历制作工具，0 经验也能用简历 AI 做出专业简历	免费 AI 简历制作工具，0 经验也能用简历 AI 做出专业简历	https://www.jianliai.com/	https://www.jianliai.com/	jianliai.com	AI工具	AI	96	free	True	ok	200	https://www.jianliai.com/	
1eba6571f434	21	annotation	西牧简历：高颜值、易上手的永久免费在线简历生成器	西牧简历：高颜值、易上手的永久免费在线简历生成器	https://jianli.zeabur.app/	https://jianli.zeabur.app/	jianli.zeabur.app	软件工具		96	free	True	ok	200	https://jianli.zeabur.app/	
ff4c998f3c1b	21	annotation	Magic Resume 魔方简历：在线开源AI 驱动的简历编辑器	Magic Resume 魔方简历：在线开源AI 驱动的简历编辑器	https://magicv.art/zh	https://magicv.art/zh	magicv.art	AI工具	AI,开源	96	free	True	ok	200	https://magicv.art/zh	
f686f06601af	21	annotation	免费可编辑简历模板下载 word电子版	免费可编辑简历模板下载 word电子版	https://jianlixiazai.cn/	https://jianlixiazai.cn/	jianlixiazai.cn	设计素材	设计	96	free	True	ok	200	https://jianlixiazai.cn/	
904fd9fa104c	21	annotation	dnd-resume：在线简历生成工具	dnd-resume：在线简历生成工具	https://dnd-resume.com/	https://dnd-resume.com/	dnd-resume.com	软件工具		96	free	True	ok	200	https://dnd-resume.com/	
2173405bc147	21	annotation	cv-template：专业简历模板免费下载	cv-template：专业简历模板免费下载	https://cv-template.online/	https://cv-template.online/	cv-template.online	设计素材	设计	96	free	True	ok	200	https://cv-template.online/	
bae676abeb67	22	annotation	Font.icu_免费字体搜索与下载服务，收录了全网大量中英文字体，且每一款字体都提供官方/开	Font.icu_免费字体搜索与下载服务，收录了全网大量中英文字体，且每一款字体都提供官方/开	https://font.icu/	https://font.icu/	font.icu	搜索源	搜索	96	free	True	ok	200	https://font.icu/	
5106db754172	22	annotation	高品质的免费字体下载库，提供上万款精选的中英文字体	高品质的免费字体下载库，提供上万款精选的中英文字体	https://zitiku.org/	https://zitiku.org/	zitiku.org	设计素材		96	free	True	ok	200	https://zitiku.org/	
22dd50920816	22	annotation	字体天下_提供各类字体免费下载	字体天下_提供各类字体免费下载	https://m.fonts.net.cn/	https://m.fonts.net.cn/	m.fonts.net.cn	设计素材		96	free	True	ok	200	https://m.fonts.net.cn/	
e2a41a0307ef	22	annotation	免费商用字体与Web字体CDN平台，助力高效网页设计：ZeoSeven Fonts (ZSFT)	免费商用字体与Web字体CDN平台，助力高效网页设计：ZeoSeven Fonts (ZSFT)	https://fonts.zeoseven.com/	https://fonts.zeoseven.com/	fonts.zeoseven.com	设计素材	设计	96	free	True	ok	200	https://fonts.zeoseven.com/	
2995ea94710b	22	annotation	免费可商用字体	免费可商用字体	https://wangchujiang.com/free-font/	https://wangchujiang.com/free-font/	wangchujiang.com	设计素材		96	free	True	ok	200	https://wangchujiang.com/free-font/	
07a33831f9a7	22	annotation	字体搬运工-免费商用字体下载	字体搬运工-免费商用字体下载	https://font.sucai999.com/	https://font.sucai999.com/	font.sucai999.com	设计素材		96	free	True	ok	200	https://font.sucai999.com/	
3ea38d53f738	22	annotation	在线字体Logo生成器 快速制作品牌Logo工具	在线字体Logo生成器 快速制作品牌Logo工具	https://fontlogo.site/	https://fontlogo.site/	fontlogo.site	软件工具		96	free	True	ok	200	https://fontlogo.site/	
222b81761ab8	22	annotation	开源AI logo生成器：LogoCreator	开源AI logo生成器：LogoCreator	https://www.logo-creator.io/	https://www.logo-creator.io/	logo-creator.io	AI工具	AI,开源	96	free	True	ok	200	https://www.logo-creator.io/	
6ce4e3554166	22	annotation	免费AI Logo生成器：Slea AI	免费AI Logo生成器：Slea AI	https://slea.ai/zh-CN	https://slea.ai/zh-CN	slea.ai	AI工具	AI	96	free	True	ok	200	https://slea.ai/zh-CN	
c12d6fbd46be	22	annotation	在线免费SVG logo下载-Svgl	在线免费SVG logo下载-Svgl	https://svgl.app/	https://svgl.app/	svgl.app	软件工具		96	free	True	ok	200	https://svgl.app/	
8c072e6d99e2	22	annotation	在线矢量 LOGO 素材网站	在线矢量 LOGO 素材网站	https://svglogo.top/	https://svglogo.top/	svglogo.top	设计素材	设计	96	free	True	ok	200	https://svglogo.top/	
a3c6f0c0d79a	22	annotation	日历精灵：日历下载网站，支持各种日历模板Excel、Word、Pdf、图片Jpg	日历精灵：日历下载网站，支持各种日历模板Excel、Word、Pdf、图片Jpg	http://www.5adanci.com/	http://www.5adanci.com/	5adanci.com	设计素材	设计	84	free	True	ok	200	https://www.5adanci.com/	redirect
5134a332bb2b	22	annotation	Habit Calendar：2025日历模版编辑定制工具 可打印	Habit Calendar：2025日历模版编辑定制工具 可打印	https://habitcalendar.co/	https://habitcalendar.co/	habitcalendar.co	软件工具		96	free	True	ok	200	https://habitcalendar.co/	
785a67567967	22	annotation	coverbox_免费无盈利的高清专辑封面下载网站	coverbox_免费无盈利的高清专辑封面下载网站	http://coverbox.henry-hu.com/#menubar	http://coverbox.henry-hu.com/#menubar	coverbox.henry-hu.com	设计素材		86	free	True	ok	200	http://coverbox.henry-hu.com/#menubar	
0addd6123ae7	23	annotation	CG资源网－AE／PR模板	CG资源网－AE／PR模板	https://www.cgown.com/	https://www.cgown.com/	cgown.com	设计素材	设计	96	free	True	ok	200	https://www.cgown.com/	
fea2970d2f34	23	annotation	免费模板库_全模板合集	免费模板库_全模板合集	https://www.rtemplate.cn/	https://www.rtemplate.cn/	rtemplate.cn	设计素材	设计	96	free	True	ok	200	https://www.rtemplate.cn/	
ab0317af5888	23	annotation	找总结网_各种职业的总结模板，复制下载收费，可使用OCR识别文字	找总结网_各种职业的总结模板，复制下载收费，可使用OCR识别文字	https://m.zhaozongjie.com/	https://m.zhaozongjie.com/	m.zhaozongjie.com	设计素材	设计	96	free	True	ok	200	https://m.zhaozongjie.com/	
70e7fbaae71e	23	annotation	免费文档模版素材资源网站 可以编辑打印	免费文档模版素材资源网站 可以编辑打印	https://smashingdocs.com/	https://smashingdocs.com/	smashingdocs.com	设计素材	设计	96	free	True	ok	200	https://smashingdocs.com/	
14f8f1929d70	23	annotation	Emoji Directory：一个聚合全球主流表情符号的设计资源库	Emoji Directory：一个聚合全球主流表情符号的设计资源库	https://emojidir.com/	https://emojidir.com/	emojidir.com	设计素材	设计	94	free	True	ok	200	https://emojidir.com/en	redirect
79b02b259f6c	23	annotation	panhunt公正客观的网盘搜索工具评测与导航	panhunt公正客观的网盘搜索工具评测与导航	https://panhunt.com/	https://panhunt.com/	panhunt.com	搜索源	搜索,网盘	96	free	True	ok	200	https://panhunt.com/	
39d6e6f913d5	23	annotation	盘搜VIP_人工亲测的网盘搜索引擎合集	盘搜VIP_人工亲测的网盘搜索引擎合集	https://www.pansou.vip/	https://www.pansou.vip/	pansou.vip	搜索源	搜索,网盘	96	free	True	ok	200	https://www.pansou.vip/	
18404eb20993	23	annotation	97盘搜 - 资源比较新的网盘资源搜索平台	97盘搜 - 资源比较新的网盘资源搜索平台	https://pansoo.cn/	https://pansoo.cn/	pansoo.cn	搜索源	搜索,网盘	96	free	True	ok	200	https://pansoo.cn/	
2e3bf80a8af1	23	annotation	聚盘搜_七大网盘聚合搜索引擎，资源挺多的	聚盘搜_七大网盘聚合搜索引擎，资源挺多的	https://www.panso567.com/	https://www.panso567.com/	panso567.com	搜索源	搜索,网盘	96	free	True	ok	200	https://www.panso567.com/	
0dff9800284d	23	annotation	资源部落_简单轻松的云盘搜索引擎	资源部落_简单轻松的云盘搜索引擎	https://www.daiguaji.com/	https://www.daiguaji.com/	daiguaji.com	搜索源	搜索	96	free	True	ok	200	https://www.daiguaji.com/	
b196b1e8a36f	24	annotation	2025年1月最新度盘不限速教程	2025年1月最新度盘不限速教程	https://jichangtuijian.com/%E7%99%BE%E5%BA%A6%E7%BD%91%E7%9B%98%E4%B8%8D%E9%99%90%E9%80%9F%E7%A0%B4%E8%A7%A3.html	https://jichangtuijian.com/%E7%99%BE%E5%BA%A6%E7%BD%91%E7%9B%98%E4%B8%8D%E9%99%90%E9%80%9F%E7%A0%B4%E8%A7%A3.html	jichangtuijian.com	教程文章	教程	88	free	True	ok	200	https://jichangtuijian.com/%E7%99%BE%E5%BA%A6%E7%BD%91%E7%9B%98%E4%B8%8D%E9%99%90%E9%80%9F%E7%A0%B4%E8%A7%A3.html	
25bca27bcedb	24	annotation	Netdisk Fast开源 - 各类网盘直链解析	Netdisk Fast开源 - 各类网盘直链解析	https://github.com/qaiu/netdisk-fast-download	https://github.com/qaiu/netdisk-fast-download	github.com	软件工具	网盘,开源	96	free	True	ok	200	https://github.com/qaiu/netdisk-fast-download	
e86ea1c20e55	24	annotation	各类网盘直链解析工具-nfd云解析	各类网盘直链解析工具-nfd云解析	https://lz.qaiu.top/	https://lz.qaiu.top/	lz.qaiu.top	软件工具	网盘	96	free	True	ok	200	https://lz.qaiu.top/	
5a4d1f90be3a	24	annotation	LinkSwift - 脚本直链地址提取	LinkSwift - 脚本直链地址提取	https://github.com/hmjz100/LinkSwift	https://github.com/hmjz100/LinkSwift	github.com	软件工具	开源	96	free	True	ok	200	https://github.com/hmjz100/LinkSwift	
91e32e87f6a8	24	annotation	KDown-Free - 百度网盘解析工具 | 免费高速下载 | 无需登录	KDown-Free - 百度网盘解析工具 | 免费高速下载 | 无需登录	https://kdown.moiu.cn/free/#/index	https://kdown.moiu.cn/free/#/index	kdown.moiu.cn	软件工具	网盘	96	free	True	ok	200	https://kdown.moiu.cn/free/#/index	
3e10f04b8de2	24	annotation	KinhDown - 第三方下载器	KinhDown - 第三方下载器	https://www.kinhdown.com/	https://www.kinhdown.com/	kinhdown.com	软件工具		96	free	True	ok	200	https://www.kinhdown.com/	
22e0de10d37f	25	annotation	获取OneDrive直链 - 网页直链提取工具	获取OneDrive直链 - 网页直链提取工具	https://mapaler.github.io/GetOneDriveDirectLink/	https://mapaler.github.io/GetOneDriveDirectLink/	mapaler.github.io	软件工具	开源	96	free	True	ok	200	https://mapaler.github.io/GetOneDriveDirectLink/	
e7401c701e65	25	annotation	Domi Apps - 夸克软件聚合	Domi Apps - 夸克软件聚合	https://app.talkno.de/quark-pie	https://app.talkno.de/quark-pie	app.talkno.de	软件工具	网盘	96	free	True	ok	200	https://app.talkno.de/quark-pie	
3545e80ff02d	25	annotation	哎哟喂啊_最新夸克资源分享／搜索	哎哟喂啊_最新夸克资源分享／搜索	https://m.aiyoweia.com/	https://m.aiyoweia.com/	m.aiyoweia.com	搜索源	搜索,网盘	96	free	True	ok	200	https://m.aiyoweia.com/	
7a11ad66bb3d	25	annotation	AList：开源自托管网盘工具，支持多存储聚合与 WebDAV 挂载	AList：开源自托管网盘工具，支持多存储聚合与 WebDAV 挂载	https://alistgo.com/zh/	https://alistgo.com/zh/	alistgo.com	软件工具	网盘,开源	96	free	True	ok	200	https://alistgo.com/zh/	
f9dca6458c99	26	annotation	XDGAME公益版 - 电脑游戏与工具补丁下载站	XDGAME公益版 - 电脑游戏与工具补丁下载站	https://xdgame.io/	https://xdgame.io/	xdgame.io	软件工具		96	free	True	ok	200	https://xdgame.io/	
f3047d7a9fc5	26	annotation	实时更新安卓1000+款游戏_可搜索	实时更新安卓1000+款游戏_可搜索	https://www.kdocs.cn/l/ckZBUx5DGG0p	https://www.kdocs.cn/l/ckZBUx5DGG0p	kdocs.cn	搜索源	搜索,文档	96	free	True	ok	200	https://www.kdocs.cn/l/ckZBUx5DGG0p	
bed5c36186e7	27	annotation	Warden - Steam游戏存档自动备份工具	Warden - Steam游戏存档自动备份工具	https://xeno.software/zh/warden/	https://xeno.software/zh/warden/	xeno.software	软件工具		96	free	True	ok	200	https://xeno.software/zh/warden/	
cb8b8e5536f2	27	annotation	Steam++包含多种 Steam 工具功能的工具箱，比如：游戏加速、插件、库存管理、令牌管理等	Steam++包含多种 Steam 工具功能的工具箱，比如：游戏加速、插件、库存管理、令牌管理等	https://steampp.net/?imyshare.com=friends	https://steampp.net/	steampp.net	软件工具		96	free	True	ok	200	https://steampp.net/	
258a5ca85635	27	annotation	自媒体教程网_海量自媒体工具及玩法教程免费学习	自媒体教程网_海量自媒体工具及玩法教程免费学习	https://www.cocotoolset.cn/	https://www.cocotoolset.cn/	cocotoolset.cn	学习资料	教程	94	free	True	ok	200	https://nav.cocotoolset.cn/	redirect
f9341c4f618b	28	annotation	知鸿阁副业教程	知鸿阁副业教程	https://zhihongge.com/	https://zhihongge.com/	zhihongge.com	教程文章	教程	88	free	True	ok	200	https://zhihongge.com/	
3e7fa08ed65e	28	annotation	235网创课程收集	235网创课程收集	https://www.235101.com/OnlineEarn	https://www.235101.com/OnlineEarn	235101.com	学习资料		96	free	True	ok	200	https://www.235101.com/OnlineEarn	
3b021cf791c6	28	annotation	AI星踪岛 – 中文评测导航_优设网旗下，带中文评测的AI工具地图	AI星踪岛 – 中文评测导航_优设网旗下，带中文评测的AI工具地图	https://aixzd.com/	https://aixzd.com/	aixzd.com	AI工具	AI	96	free	True	ok	200	https://aixzd.com/	
30bc3821814d	28	annotation	AI使用导航_豆包、AICG、Cursot、Copilot等多个平台的教程	AI使用导航_豆包、AICG、Cursot、Copilot等多个平台的教程	https://gitschool.cn/	https://gitschool.cn/	gitschool.cn	AI工具	AI,教程	96	free	True	ok	200	https://gitschool.cn/	
cbc41d2e9b77	28	annotation	东方AI导航｜顶级AI免费使用渠道聚合	东方AI导航｜顶级AI免费使用渠道聚合	https://flowus.cn/dongfang/share/3fd6305e-5531-43de-956e-01e82b65e976	https://flowus.cn/dongfang/share/3fd6305e-5531-43de-956e-01e82b65e976	flowus.cn	AI工具	AI,文档	96	free	True	ok	200	https://flowus.cn/dongfang/share/3fd6305e-5531-43de-956e-01e82b65e976	
9630559934f2	28	annotation	老北鼻AI智能助手产品表	老北鼻AI智能助手产品表	https://lj.lbbai.com/#	https://lj.lbbai.com/	lj.lbbai.com	AI工具	AI	96	free	True	ok	200	https://lj.lbbai.com/	
60dbe8b9c745	28	annotation	Aitoolnet 全球领先的AI工具合集	Aitoolnet 全球领先的ai工具合集	https://www.aitoolnet.com/zh	https://www.aitoolnet.com/zh	aitoolnet.com	AI工具	AI	96	free	True	ok	200	https://www.aitoolnet.com/zh	
7586f6376b69	28	annotation	AI生产力	AI生产力	https://www.kdjingpai.com/	https://www.kdjingpai.com/	kdjingpai.com	AI工具	AI	88	free	True	ok	200	https://www.kdjingpai.com/	
c779019f09b1	28	annotation	ChatGPT 在线体验免费网站列表	ChatGPT 在线体验免费网站列表	https://lzw.me/x/chatgpt-sites/	https://lzw.me/x/chatgpt-sites/	lzw.me	AI工具	AI	96	free	True	ok	200	https://lzw.me/x/chatgpt-sites/	
35a46176b7a2	28	annotation	AI导航中心 发现2025年最佳AI工具：AI NavHub	AI导航中心 发现2025年最佳AI工具：AI NavHub	https://ainavhub.com/cn	https://ainavhub.com/cn	ainavhub.com	AI工具	AI	96	free	True	ok	200	https://ainavhub.com/cn	
772b2dd13754	28	annotation	Metapi - 将分散的 AI 中转站聚合为一个统一网关_集中管理各类 AI 接口的工具	Metapi - 将分散的 AI 中转站聚合为一个统一网关_集中管理各类 AI 接口的工具	https://metapi.cita777.me/	https://metapi.cita777.me/	metapi.cita777.me	AI工具	AI	96	free	True	ok	200	https://metapi.cita777.me/	
688f9b5da01f	28	annotation	rtk - AI Token节省工具_省token神器，命令输出精简压缩，token消耗锐减60%-90%	rtk - AI Token节省工具_省token神器，命令输出精简压缩，token消耗锐减60%-90%	https://www.rtk-ai.app/	https://www.rtk-ai.app/	rtk-ai.app	AI工具	AI	96	free	True	ok	200	https://www.rtk-ai.app/	
ba2756d227a5	29	annotation	OpenClaw - 小龙虾安装部署指南	OpenClaw - 小龙虾安装部署指南	https://yangxiazhinan.com/zh	https://yangxiazhinan.com/zh	yangxiazhinan.com	教程文章	教程	88	free	True	ok	200	https://yangxiazhinan.com/zh	
5cc64aeac8cf	29	annotation	SkillsBot - 发现、分享、安装 AI Agent Skill技能库	SkillsBot - 发现、分享、安装 AI Agent Skill技能库	https://www.skillsbot.cn/	https://www.skillsbot.cn/	skillsbot.cn	AI工具	AI	96	free	True	ok	200	https://www.skillsbot.cn/	
95e65bd98505	29	annotation	AiWind-专注于 AI 创作的提示词（Prompt）聚合平台，为创作者提供了海量的免费 AI 图像、	AiWind-专注于 AI 创作的提示词（Prompt）聚合平台，为创作者提供了海量的免费 AI 图像、	https://www.aiwind.org/	https://www.aiwind.org/	aiwind.org	AI工具	AI	96	free	True	ok	200	https://www.aiwind.org/	
e719c7490d01	29	annotation	Prompt Manager - 提示词管理	Prompt Manager - 提示词管理	https://prompt.vioaki.xyz/	https://prompt.vioaki.xyz/	prompt.vioaki.xyz	AI工具		96	free	True	ok	200	https://prompt.vioaki.xyz/	
8048e8c27da0	29	annotation	提示词汇总网站不用在纠结AI提示词问题	提示词汇总网站不用在纠结AI提示词问题	https://glidea.github.io/banana-prompt-quicker/#gallery	https://glidea.github.io/banana-prompt-quicker/#gallery	glidea.github.io	AI工具	AI,开源	96	free	True	ok	200	https://glidea.github.io/banana-prompt-quicker/#gallery	
265c500ae0b6	29	annotation	PPTist_无需登录，完全免费的ppt生成工具	PPTist_无需登录，完全免费的ppt生成工具	https://pipipi-pikachu.github.io/PPTist/	https://pipipi-pikachu.github.io/PPTist/	pipipi-pikachu.github.io	软件工具	开源	96	free	True	ok	200	https://pipipi-pikachu.github.io/PPTist/	
f5d4f13279bb	29	annotation	AI视频换脸 上传一张照片和一段视频，网站会将照片里的人脸，替换视频里面的人脸	ai视频换脸 上传一张照片和一段视频，网站会将照片里的人脸，替换视频里面的人脸	https://myvoiceyourface.com/	https://myvoiceyourface.com/	myvoiceyourface.com	AI工具	AI	96	free	True	ok	200	https://myvoiceyourface.com/	
64351cef8552	29	annotation	免费/无需登录 即可快速进行AI换脸的工具	免费/无需登录 即可快速进行AI换脸的工具	https://github.com/ruanyf/weekly/issues/7689	https://github.com/ruanyf/weekly/issues/7689	github.com	AI工具	AI,开源	96	free	True	ok	200	https://github.com/ruanyf/weekly/issues/7689	
b219f1a11159	29	annotation	AnimeTrace_在线AI以图搜番	AnimeTrace_在线ai以图搜番	https://ai.animedb.cn/	https://ai.animedb.cn/	ai.animedb.cn	AI工具	AI	96	free	True	ok	200	https://ai.animedb.cn/	
ac14834f35ef	29	annotation	AI一键识别照片拍摄地点	AI一键识别照片拍摄地点	https://geospy.ai/	https://geospy.ai/	geospy.ai	AI工具	AI	96	free	True	ok	200	https://geospy.ai/	
2de34ffeddf6	29	annotation	AppIconKitchen：一款AI图标神器，只需一句话描述，就能秒出专业App图标，完全免费	AppIconKitchen：一款AI图标神器，只需一句话描述，就能秒出专业App图标，完全免费	https://www.appiconkitchen.com/zh	https://www.appiconkitchen.com/zh	appiconkitchen.com	AI工具	AI,设计	96	free	True	ok	200	https://www.appiconkitchen.com/zh	
49dbaa7b8b1e	29	annotation	ColorMuse：免登录无限制的AI图像生成与处理神器	ColorMuse：免登录无限制的AI图像生成与处理神器	https://color-muse.tbonesoft.com/	https://color-muse.tbonesoft.com/	color-muse.tbonesoft.com	AI工具	AI	94	free	True	ok	200	https://miniai.apxpoi.com/	redirect
f0c7577b8651	29	annotation	AI无版权图片生成工具 基于GenAI的无版权图片生成利器	AI无版权图片生成工具 基于GenAI的无版权图片生成利器	https://nomorecopyright.com/	https://nomorecopyright.com/	nomorecopyright.com	AI工具	AI,设计	96	free	True	ok	200	https://nomorecopyright.com/	
e65ccfc7853a	29	annotation	Raphael AI：全球首款免费无限制AI图像生成神器 无需注册	Raphael AI：全球首款免费无限制AI图像生成神器 无需注册	https://raphael.app/zh	https://raphael.app/zh	raphael.app	AI工具	AI	96	free	True	ok	200	https://raphael.app/zh	
ab40d313a8d2	29	annotation	Bylo.AI-最佳免费AI图像生成器	Bylo.ai-最佳免费AI图像生成器	https://bylo.ai/	https://bylo.ai/	bylo.ai	AI工具	AI	96	free	True	ok	200	https://bylo.ai/	
4b17e5636b99	29	annotation	AI图像生成器_完全免费，无需登录	ai图像生成器_完全免费，无需登录	https://aiart.gcc.ac.cn/	https://aiart.gcc.ac.cn/	aiart.gcc.ac.cn	AI工具	AI	96	free	True	ok	200	https://aiart.gcc.ac.cn/	
97c98ec61261	29	annotation	Fast3D 无需登录即可使用 3D 模型生成网站，输入本字或图片，一键转 3D 模型 8 秒完成	Fast3D 无需登录即可使用 3D 模型生成网站，输入本字或图片，一键转 3D 模型 8 秒完成	https://fast3d.io/zh	https://fast3d.io/zh	fast3d.io	AI工具	设计	96	free	True	ok	200	https://fast3d.io/zh	
41a1c4b81986	29	annotation	免费3D动画生成器_无需登录免费生成各种3D风格的图片	免费3D动画生成器_无需登录免费生成各种3D风格的图片	https://aicharalab.com/3d-character-creator	https://aicharalab.com/3d-character-creator	aicharalab.com	设计素材	设计	96	free	True	ok	200	https://aicharalab.com/3d-character-creator	
08cc58357037	29	annotation	Text2Voice：基于 Edge TTS 的在线文本转语音工具，免登录生成 MP3	Text2Voice：基于 Edge TTS 的在线文本转语音工具，免登录生成 MP3	https://text2voice.cc/	https://text2voice.cc/	text2voice.cc	软件工具		96	free	True	ok	200	https://text2voice.cc/	
52aa7178ad69	30	annotation	Microsoft SAM TTS 便捷的在线文本转语音(TTS)工具，只有英文角色，不能说中文	Microsoft SAM TTS 便捷的在线文本转语音(TTS)工具，只有英文角色，不能说中文	https://samtts.com/	https://samtts.com/	samtts.com	软件工具		96	free	True	ok	200	https://samtts.com/	
ce91b3c68ced	30	annotation	在线Ai配音神器，文字转语音工具，内置超过100种 AI 语音，50多种语言，RealDubbing	在线Ai配音神器，文字转语音工具，内置超过100种 AI 语音，50多种语言，RealDubbing	https://realdubbing.com/zh	https://realdubbing.com/zh	realdubbing.com	AI工具	AI	96	free	True	ok	200	https://realdubbing.com/zh	
23a76d34bd24	30	annotation	TransPocket：永久免费AI语音转文字工具，支持YouTube与多语言转录	TransPocket：永久免费AI语音转文字工具，支持YouTube与多语言转录	https://transpocket.com/	https://transpocket.com/	transpocket.com	AI工具	AI	96	free	True	ok	200	https://transpocket.com/	
9fa799d17f12	30	annotation	Any2Text：永久免费 AI 音视频转文字工具（支持 100+ 语言｜无需注册）	Any2Text：永久免费 AI 音视频转文字工具（支持 100+ 语言｜无需注册）	https://www.any2text.online/zh	https://www.any2text.online/zh	any2text.online	AI工具	AI	96	free	True	ok	200	https://www.any2text.online/zh	
d959be3faa96	30	annotation	Aibijia - AI比价_多个AI平台比价，帮你寻找最便宜的Token	Aibijia - AI比价_多个AI平台比价，帮你寻找最便宜的Token	https://aibijia.org/	https://aibijia.org/	aibijia.org	AI工具	AI	96	free	True	ok	200	https://aibijia.org/	
2aaf2720d2ec	30	annotation	云雾 API - 国内直连中转服务	云雾 API - 国内直连中转服务	https://yunwu.ai/	https://yunwu.ai/	yunwu.ai	AI工具	AI	96	free	True	ok	200	https://yunwu.ai/	
7e2bc3459279	30	annotation	GlobalGPT - 全球模型按量计费	GlobalGPT - 全球模型按量计费	https://www.glbgpt.com/zh/home	https://www.glbgpt.com/zh/home	glbgpt.com	AI工具	AI	96	free	True	ok	200	https://www.glbgpt.com/zh/home	
881d120716e5	30	annotation	AI Detect Lab：一款AI图片真假鉴别神器，一键检测，99%准确率	AI Detect Lab：一款AI图片真假鉴别神器，一键检测，99%准确率	https://www.aidetectlab.com/zh	https://www.aidetectlab.com/zh	aidetectlab.com	AI工具	AI,设计	96	free	True	ok	200	https://www.aidetectlab.com/zh	
e788b46b5510	30	annotation	Decopy的免费AI检测器是最佳的AI内容检测工具，最大20万字	Decopy的免费AI检测器是最佳的AI内容检测工具，最大20万字	https://decopy.ai/zh/ai-detector/	https://decopy.ai/zh/ai-detector/	decopy.ai	AI工具	AI	96	free	True	ok	200	https://decopy.ai/zh/ai-detector/	
980dbb7b5ac9	30	annotation	免费文本到Logo和网站图标生成器	免费文本到Logo和网站图标生成器	https://www.logo.surf/	https://www.logo.surf/	logo.surf	设计素材	设计	96	free	True	ok	200	https://www.logo.surf/	
3546adc1f66c	30	annotation	AI在线 LOGO 生成器_每天五个免费名额_无水印	AI在线 LOGO 生成器_每天五个免费名额_无水印	https://logoai.ai/zh-CN	https://logoai.ai/zh-CN	logoai.ai	AI工具	AI	96	free	True	ok	200	https://logoai.ai/zh-CN	
1d6f0a5c0cf4	31	annotation	艺术二维码生成工具	艺术二维码生成工具	https://app.qrcode-ai.com/	https://app.qrcode-ai.com/	app.qrcode-ai.com	AI工具	AI	96	free	True	ok	200	https://app.qrcode-ai.com/	
a30bf0ef12f9	31	annotation	动感背景_疯狂推荐！一键生成多种动感风格的PPT背景图片	动感背景_疯狂推荐！一键生成多种动感风格的PPT背景图片	https://app.haikei.app/	https://app.haikei.app/	app.haikei.app	软件工具	设计	96	free	True	ok	200	https://app.haikei.app/	
e776bac8c023	31	annotation	低扁平化风格，一键生成低扁平化风格的背景图片，可调整颜色等参数	低扁平化风格，一键生成低扁平化风格的背景图片，可调整颜色等参数	https://trianglify.io/	https://trianglify.io/	trianglify.io	设计素材	设计	96	free	True	ok	200	https://trianglify.io/	
